Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.0.2-172.31.66.8-53-59207-17,172.31.66.8,59207,172.31.0.2,53,17,20/02/2018 11:01:25,335,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,310447.7611940298,5970.149253731343,335.0,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2985.074626865672,2985.074626865672,44.0,60.0,49.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.67.86-80-52347-6,172.31.67.86,52347,169.254.169.254,80,6,20/02/2018 04:01:00,55050190,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363304831463797,55050190.0,0.0,55050190.0,55050190.0,55050190.0,55050190.0,0.0,55050190.0,55050190.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0363304831463797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
152.163.50.3-172.31.66.43-443-49720-6,152.163.50.3,443,172.31.66.43,49720,6,20/02/2018 09:07:07,46,2,0,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,1152173.9130434785,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,43478.260869565216,0.0,0.0,53.0,17.666666666666668,30.59956426705017,936.3333333333334,0,0,0,0,1,0,0,0,0.0,26.5,26.5,0.0,0,0,0,0,0,0,2,53,0,0,5114,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.40-14.190.193.215-445-60899-6,172.31.64.40,445,14.190.193.215,60899,6,20/02/2018 11:57:52,139,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14388.489208633096,139.0,0.0,139.0,139.0,139.0,139.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,14388.489208633096,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.66.110-80-50567-6,172.31.66.110,50567,169.254.169.254,80,6,20/02/2018 11:59:35,71,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.01408450704,71.0,0.0,71.0,71.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,28169.01408450704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.70-72.21.91.29-50174-80-6,72.21.91.29,80,172.31.65.70,50174,6,20/02/2018 03:10:35,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66666.66666666667,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,290,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.68.10-72.21.91.29-52193-80-6,172.31.68.10,52193,72.21.91.29,80,6,20/02/2018 11:21:36,5496832,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276918777943368,1832277.3333333333,3163675.3394765924,5485369.0,21.0,5496832.0,2748416.0,3870636.0521777296,5485369.0,11463.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.5457689083457525,0.1819229694485842,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.81-53-57983-17,172.31.64.81,57983,172.31.0.2,53,17,20/02/2018 02:15:39,255,1,1,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,360784.3137254902,7843.137254901961,255.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3921.56862745098,3921.56862745098,38.0,54.0,43.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,65.0,38.0,54.0,0,0,0,0,0,0,1,38,1,54,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.105-53-50994-17,172.31.65.105,50994,172.31.0.2,53,17,20/02/2018 02:51:26,20918,1,1,36.0,84.0,36.0,36.0,36.0,0.0,84.0,84.0,84.0,0.0,5736.686107658476,95.61143512764129,20918.0,0.0,20918.0,20918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,47.80571756382064,47.80571756382064,36.0,84.0,52.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,78.0,36.0,84.0,0,0,0,0,0,0,1,36,1,84,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.100-53-60941-17,172.31.64.100,60941,172.31.0.2,53,17,20/02/2018 12:28:30,241,1,1,33.0,97.0,33.0,33.0,33.0,0.0,97.0,97.0,97.0,0.0,539419.0871369295,8298.755186721992,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4149.377593360996,4149.377593360996,33.0,97.0,54.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,81.5,33.0,97.0,0,0,0,0,0,0,1,33,1,97,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.74-53-62009-17,172.31.66.74,62009,172.31.0.2,53,17,20/02/2018 09:56:45,236,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,432203.3898305085,8474.57627118644,236.0,0.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4237.28813559322,4237.28813559322,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.95-104.171.113.249-445-55186-6,104.171.113.249,55186,172.31.64.95,445,6,20/02/2018 09:37:16,158825,7,5,364.0,582.0,103.0,0.0,52.0,49.21720566360237,409.0,0.0,116.4,167.03532560509467,5956.241145915315,75.5548559735558,14438.636363636364,16009.399428290417,32103.0,4.0,158825.0,26470.83333333333,13016.57838937202,33807.0,4.0,127914.0,31978.5,1221.9875885894537,33626.0,30955.0,0,0,0,0,152,112,44.07366598457422,31.481189988981583,0.0,409.0,72.76923076923076,109.5332170669046,11997.52564102564,0,0,0,1,0,0,0,0,0.0,78.83333333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.83-53-64488-17,172.31.66.83,64488,172.31.0.2,53,17,20/02/2018 12:35:04,1657,1,1,43.0,98.0,43.0,43.0,43.0,0.0,98.0,98.0,98.0,0.0,85093.54254677128,1207.0006035003016,1657.0,0.0,1657.0,1657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,603.5003017501508,603.5003017501508,43.0,98.0,61.33333333333333,31.75426480542941,1008.3333333333331,0,0,0,0,0,0,0,0,1.0,92.0,43.0,98.0,0,0,0,0,0,0,1,43,1,98,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.16-180.179.120.158-445-48523-6,172.31.65.16,445,180.179.120.158,48523,6,20/02/2018 02:49:41,142,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14084.50704225352,142.0,0.0,142.0,142.0,142.0,142.0,0.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,14084.50704225352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.82-52.202.41.251-51152-80-6,172.31.67.82,51152,52.202.41.251,80,6,20/02/2018 12:12:23,60659380,10,10,1350.0,1085.0,1344.0,0.0,135.0,424.7995605772994,1085.0,0.0,108.5,343.1071261282692,40.142184110684944,0.3297099310939215,3192598.9473684207,4749682.925076619,10003421.0,60.0,60113244.0,6679249.333333333,4989214.343788508,10015382.0,598.0,60647182.0,6738575.777777778,4918120.580020705,10017677.0,6049.0,0,0,0,0,212,284,0.1648549655469607,0.1648549655469607,0.0,1344.0,115.95238095238098,367.50666336686686,135061.1476190476,0,0,0,1,0,0,0,0,1.0,121.75,135.0,108.5,0,0,0,0,0,0,10,1350,10,1085,8192,116,7,20,23532.166666666668,28237.716305796872,81172.0,11951.0,9995341.833333334,19569.58870714108,10003421.0,9955396.0,Benign
172.31.0.2-172.31.66.66-53-60304-17,172.31.66.66,60304,172.31.0.2,53,17,20/02/2018 11:16:15,35825,2,2,102.0,158.0,51.0,51.0,51.0,0.0,79.0,79.0,79.0,0.0,7257.501744591765,111.65387299371946,11941.666666666668,19381.04438190402,34317.0,389.0,35436.0,35436.0,0.0,35436.0,35436.0,34706.0,34706.0,0.0,34706.0,34706.0,0,0,0,0,16,16,55.82693649685973,55.82693649685973,51.0,79.0,62.2,15.336231610144653,235.20000000000005,0,0,0,0,0,0,0,0,1.0,77.75,51.0,79.0,0,0,0,0,0,0,2,102,2,158,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.105-186.90.183.102-445-60893-6,186.90.183.102,60893,172.31.65.105,445,6,20/02/2018 01:36:22,179124,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.330899265313413,59708.0,101662.06821130484,177092.0,55.0,179124.0,89562.0,123863.89486044752,177147.0,1977.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,16.74817444898506,5.582724816328353,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.69.13-53-50789-17,172.31.69.13,50789,172.31.0.2,53,17,20/02/2018 12:22:46,284,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,352112.676056338,7042.2535211267605,284.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3521.12676056338,3521.12676056338,42.0,58.0,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.30-23.218.62.30-50661-443-6,172.31.69.30,50661,23.218.62.30,443,6,20/02/2018 09:37:17,116345667,39,85,9065.0,16419.0,1295.0,0.0,232.43589743589743,503.46545351989073,1053.0,0.0,193.16470588235288,308.6296072216363,219.03694960982088,1.0657895837238185,945899.7317073168,1752551.6371765996,4970000.0,0.0,116345667.0,3061728.0789473685,2029176.9288330008,5156110.0,122010.0,116291732.0,1384425.380952381,2016680.561528717,5021949.0,0.0,0,0,0,0,780,1700,0.335208014235717,0.7305815694881013,0.0,1295.0,203.87200000000007,377.9876678309201,142874.67703225798,0,0,0,0,1,0,0,0,2.0,205.51612903225808,232.43589743589743,193.16470588235293,0,0,0,0,0,0,39,9065,85,16419,5564,5565,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.78-23.36.32.93-49194-80-6,23.36.32.93,80,172.31.67.78,49194,6,20/02/2018 08:31:47,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.55555555556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27777.777777777777,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1047,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.81-216.58.198.78-52561-443-6,172.31.64.81,52561,216.58.198.78,443,6,20/02/2018 03:11:10,330172,9,7,519.0,3234.0,201.0,0.0,57.66666666666666,84.93968448257857,1430.0,0.0,462.0,668.5244946896112,11366.802757350712,48.45959075875604,22011.46666666666,37075.41403846772,94296.0,1.0,330172.0,41271.5,48130.57469010733,111743.0,18.0,235544.0,39257.333333333336,55187.91379520218,123582.0,1.0,0,0,0,0,192,152,27.258519801800272,21.201070956955768,0.0,1430.0,220.76470588235293,463.32865352411625,214673.44117647051,0,0,1,1,0,0,0,1,0.0,234.5625,57.66666666666666,462.0,0,0,0,0,0,0,9,519,7,3234,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.67-53-62225-17,172.31.65.67,62225,172.31.0.2,53,17,20/02/2018 04:52:11,1399,1,1,45.0,101.0,45.0,45.0,45.0,0.0,101.0,101.0,101.0,0.0,104360.2573266619,1429.592566118656,1399.0,0.0,1399.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,714.7962830593281,714.7962830593281,45.0,101.0,63.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,95.5,45.0,101.0,0,0,0,0,0,0,1,45,1,101,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.112-72.21.91.29-49649-80-6,172.31.66.112,49649,72.21.91.29,80,6,20/02/2018 09:06:56,45077493,6,5,5.0,0.0,1.0,0.0,0.8333333333333334,0.408248290463863,0.0,0.0,0.0,0.0,0.1109200993054338,0.2440242184719545,4507749.3,4968536.440293863,10004164.0,11251.0,45077493.0,9015498.6,2235856.4455387783,10015427.0,5015877.0,40061684.0,10015421.0,68.2544259859144,10015493.0,10015329.0,0,0,0,0,120,160,0.1331041191665206,0.1109200993054338,0.0,1.0,0.4999999999999999,0.5222329678670934,0.2727272727272726,0,0,0,0,1,0,0,0,0.0,0.5454545454545454,0.8333333333333334,0.0,0,0,0,0,0,0,6,5,5,0,253,300,4,20,11289.75,34.577208292939865,11329.0,11251.0,10004114.25,36.79107681662236,10004164.0,10004078.0,Benign
169.254.169.254-172.31.64.125-80-51847-6,172.31.64.125,51847,169.254.169.254,80,6,20/02/2018 02:38:32,43,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.109-53-53179-17,172.31.64.109,53179,172.31.0.2,53,17,20/02/2018 04:17:21,995,1,1,46.0,131.0,46.0,46.0,46.0,0.0,131.0,131.0,131.0,0.0,177889.44723618092,2010.0502512562812,995.0,0.0,995.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1005.0251256281408,1005.0251256281408,46.0,131.0,74.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,1.0,111.5,46.0,131.0,0,0,0,0,0,0,1,46,1,131,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
145.239.183.169-172.31.67.104-55481-3389-6,145.239.183.169,55481,172.31.67.104,3389,6,20/02/2018 02:48:30,5923220,11,7,1052.0,1429.0,581.0,0.0,95.63636363636364,175.4031201132253,1149.0,0.0,204.1428571428571,420.4990798925441,418.860011952958,3.038887632064992,348424.7058823529,840768.1188294253,3449301.0,99.0,5923220.0,592322.0,1061883.4394414483,3449301.0,831.0,5831409.0,971901.5,1329117.5920135507,3580326.0,90750.0,0,0,0,0,232,152,1.8570979973730504,1.1817896346919412,0.0,1149.0,130.57894736842104,282.5422909916857,79830.1461988304,0,0,1,1,0,0,0,1,0.0,137.83333333333334,95.63636363636364,204.14285714285717,0,0,0,0,0,0,11,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.68.15-46.119.87.215-445-52826-6,46.119.87.215,52826,172.31.68.15,445,6,20/02/2018 02:24:29,164959,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24844961475276,54986.33333333333,95180.2390485196,164891.0,1.0,164959.0,82479.5,116642.21330418932,164958.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.18633721106457,6.0621124036881895,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.64-213.230.16.197-3389-62635-6,213.230.16.197,62635,172.31.65.64,3389,6,20/02/2018 04:29:38,4019975,11,11,2034.0,3927.0,677.0,0.0,184.90909090909088,255.9189147153662,1173.0,0.0,356.99999999999994,530.7455134054361,1482.8450425686729,5.472670849943097,191427.3809523809,215912.7382811112,702433.0,22.0,4019975.0,401997.5,294759.1622518101,984393.0,40002.0,3791198.0,379119.8,187988.1325591237,702433.0,47503.0,0,0,0,0,232,256,2.7363354249715486,2.7363354249715486,0.0,1173.0,259.17391304347825,410.3746239910678,168407.33201581027,0,0,1,1,0,0,0,1,1.0,270.95454545454544,184.9090909090909,357.0,0,0,0,0,0,0,11,2034,11,3927,8192,62852,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.92-92.223.231.190-52577-443-6,172.31.64.92,52577,92.223.231.190,443,6,20/02/2018 02:42:52,424852,8,6,353.0,3579.0,196.0,0.0,44.125,75.28695106059217,1460.0,0.0,596.5,685.8028142257803,9254.987619217987,32.952651746961294,32680.92307692308,50666.943371165806,116995.0,1.0,424852.0,60693.14285714286,74912.68209150476,177747.0,162.0,243723.0,48744.600000000006,65744.38388790331,124380.0,1.0,0,0,0,0,172,132,18.83008671254931,14.122565034411982,0.0,1460.0,262.1333333333334,500.7883594417715,250788.9809523809,0,0,1,1,0,0,0,1,0.0,280.85714285714283,44.125,596.5,0,0,0,0,0,0,8,353,6,3579,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.64.79-80-52251-6,172.31.64.79,52251,169.254.169.254,80,6,20/02/2018 02:38:57,383986,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208523227409333,383986.0,0.0,383986.0,383986.0,383986.0,383986.0,0.0,383986.0,383986.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.208523227409333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.13-31.13.65.36-55401-443-6,31.13.65.36,443,172.31.69.13,55401,6,20/02/2018 04:40:16,1,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,77000000.0,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3000000.0,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,132,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:42:26,112638994,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266337605962638,56319497.0,12.727922061357855,56319506.0,56319488.0,112638994.0,56319497.0,12.727922061357855,56319506.0,56319488.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266337605962638,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319497.0,12.727922061357855,56319506.0,56319488.0,Benign
172.31.66.58-36.84.1.104-445-64324-6,172.31.66.58,445,36.84.1.104,64324,6,20/02/2018 04:47:14,39,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,51282.05128205128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.40-53-57491-17,172.31.65.40,57491,172.31.0.2,53,17,20/02/2018 04:57:12,1360,1,1,47.0,103.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,110294.1176470588,1470.5882352941176,1360.0,0.0,1360.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,735.2941176470588,735.2941176470588,47.0,103.0,65.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,98.5,47.0,103.0,0,0,0,0,0,0,1,47,1,103,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
152.195.14.100-172.31.66.85-443-51715-6,172.31.66.85,51715,152.195.14.100,443,6,20/02/2018 01:54:59,1,1,2,64.0,31.0,64.0,64.0,64.0,0.0,31.0,0.0,15.5,21.920310216782973,95000000.0,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,40,1000000.0,2000000.0,0.0,64.0,39.75,30.728651125618907,944.25,0,1,0,0,1,0,0,0,2.0,53.0,64.0,15.5,0,0,0,0,0,0,1,64,2,31,292,292,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.64.99-80-52709-6,172.31.64.99,52709,169.254.169.254,80,6,20/02/2018 02:37:13,85,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,23529.41176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.40-212.92.116.6-3389-50246-6,212.92.116.6,50246,172.31.64.40,3389,6,20/02/2018 09:08:23,2014592,9,8,1597.0,1429.0,565.0,0.0,177.44444444444446,230.251553258122,1149.0,0.0,178.62499999999997,395.9404491659248,1502.0411080754814,8.438433191435289,125912.0,157363.5076007141,492395.0,2.0,2014592.0,251824.0,214616.0339157219,623902.0,2.0,1851308.0,264472.5714285714,146594.95523363815,492428.0,157155.0,0,0,0,0,192,184,4.467405807230447,3.9710273842048416,0.0,1149.0,168.11111111111111,302.09443184480244,91261.045751634,0,0,0,1,0,0,0,0,0.0,178.0,177.44444444444446,178.625,0,0,0,0,0,0,9,1597,8,1429,8192,62968,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
